x_pos,y_pos
250.0,4750.0
694.4444444444443,4750.0
1138.8888888888887,4750.0
1583.3333333333335,4750.0
2027.7777777777778,4750.0
2472.222222222222,4750.0
2916.666666666667,4750.0
3361.1111111111113,4750.0
3805.5555555555557,4750.0
4250.0,4750.0
