x_pos,y_pos
750.0,2374.9999999999995
150.0,2374.9999999999995
150.0,125.0
150.0,1375.0
1650.0,2374.9999999999995
150.0,708.3333333333333
150.0,2041.6666666666667
2250.0,2374.9999999999995
2850.0,125.0
2850.0,1708.3333333333333
1950.0,125.0
450.0,125.0
1350.0,125.0
2850.0,375.0
2850.0,1041.6666666666667
2850.0,2374.9999999999995
