freq, ang, val
1, -180, 2.8857
2, -180, -11.1864
3, -180, -20.1697
4, -180, -12.6258
5, -180, -12.4874
6, -180, -16.3454
7, -180, -20.7984
8, -180, -20.9464
9, -180, -16.2018
10, -180, -15.4363
11, -180, -17.3484
12, -180, -16.506
13, -180, -17.0638
14, -180, -16.1653
15, -180, -16.5709
16, -180, -16.9374
17, -180, -17.3709
18, -180, -33.7001
19, -180, -28.1456
20, -180, -38.7869
21, -180, -18.7109
22, -180, -14.3726
23, -180, -13.8772
24, -180, -13.541
25, -180, -15.8518
26, -180, -20.017
27, -180, -32.4202
28, -180, -15.5026
29, -180, -9.6984
30, -180, -5.4187
31, -180, -3.6452
32, -180, -1.8204
1, -177, 2.8316
2, -177, -11.5236
3, -177, -20.0496
4, -177, -12.6709
5, -177, -12.5292
6, -177, -16.3347
7, -177, -20.6939
8, -177, -21.3503
9, -177, -16.4709
10, -177, -15.6384
11, -177, -17.4683
12, -177, -16.5063
13, -177, -17.2285
14, -177, -16.2796
15, -177, -16.6697
16, -177, -16.9545
17, -177, -17.3546
18, -177, -34.9801
19, -177, -28.8407
20, -177, -41.1624
21, -177, -18.9608
22, -177, -14.5046
23, -177, -13.9789
24, -177, -13.6111
25, -177, -15.8475
26, -177, -19.892
27, -177, -33.6245
28, -177, -15.7366
29, -177, -9.8458
30, -177, -5.52
31, -177, -3.7309
32, -177, -1.886
1, -174, 2.7571
2, -174, -11.8696
3, -174, -20.1211
4, -174, -12.8199
5, -174, -12.654
6, -174, -16.3699
7, -174, -20.5802
8, -174, -22.031
9, -174, -16.9267
10, -174, -15.9896
11, -174, -17.6913
12, -174, -16.508
13, -174, -17.5559
14, -174, -16.522
15, -174, -16.8972
16, -174, -17.0299
17, -174, -17.371
18, -174, -38.0494
19, -174, -30.3741
20, -174, -49.5122
21, -174, -19.5148
22, -174, -14.803
23, -174, -14.2139
24, -174, -13.7766
25, -174, -15.8223
26, -174, -19.5499
27, -174, -38.3402
28, -174, -16.4463
29, -174, -10.2929
30, -174, -5.8335
31, -174, -3.9957
32, -174, -2.0941
1, -171, 2.6619
2, -171, -12.2255
3, -171, -20.3836
4, -171, -13.076
5, -171, -12.8648
6, -171, -16.4539
7, -171, -20.4644
8, -171, -23.0408
9, -171, -17.5917
10, -171, -16.5058
11, -171, -18.0298
12, -171, -16.5149
13, -171, -18.0636
