freq, ang, val
1, -180, -0.4504
2, -180, -6.7781
3, -180, -26.8102
4, -180, -13.1634
5, -180, -12.2826
6, -180, -13.8572
7, -180, -16.6906
8, -180, -65.459
9, -180, -17.1503
10, -180, -15.4507
11, -180, -15.8252
12, -180, -16.4369
13, -180, -17.2317
14, -180, -16.218
15, -180, -16.6777
16, -180, -16.706
17, -180, -17.1749
18, -180, -41.6459
19, -180, -29.7163
20, -180, -43.1631
21, -180, -19.1529
22, -180, -14.5418
23, -180, -14.025
24, -180, -13.6402
25, -180, -15.9109
26, -180, -19.9639
27, -180, -32.7923
28, -180, -15.5122
29, -180, -9.6868
30, -180, -5.4244
31, -180, -3.6432
32, -180, -1.8187
1, -177, -0.6016
2, -177, -7.0494
3, -177, -27.6706
4, -177, -13.2385
5, -177, -12.3391
6, -177, -13.932
7, -177, -16.7022
8, -177, -50.9565
9, -177, -17.4483
10, -177, -15.6733
11, -177, -15.9895
12, -177, -16.4383
13, -177, -17.4022
14, -177, -16.3343
15, -177, -16.7815
16, -177, -16.733
17, -177, -17.1674
18, -177, -45.2213
19, -177, -30.5705
20, -177, -47.5893
21, -177, -19.4129
22, -177, -14.6584
23, -177, -14.1046
24, -177, -13.688
25, -177, -15.8589
26, -177, -19.7739
27, -177, -34.2726
28, -177, -15.7925
29, -177, -9.8511
30, -177, -5.5279
31, -177, -3.7282
32, -177, -1.882
1, -174, -0.7795
2, -174, -7.3451
3, -174, -28.2977
4, -174, -13.4225
5, -174, -12.4828
6, -174, -14.0739
7, -174, -16.7507
8, -174, -43.765
9, -174, -17.95
10, -174, -16.0564
11, -174, -16.2855
12, -174, -16.4416
13, -174, -17.739
14, -174, -16.5809
15, -174, -17.0174
16, -174, -16.8232
17, -174, -17.196
18, -174, -67.7949
19, -174, -32.4633
20, -174, -58.5413
21, -174, -19.988
22, -174, -14.9424
23, -174, -14.3183
24, -174, -13.8314
25, -174, -15.7876
26, -174, -19.3768
27, -174, -39.8834
28, -174, -16.5576
29, -174, -10.3174
30, -174, -5.8444
31, -174, -3.9928
32, -174, -2.0878
1, -171, -0.9851
2, -171, -7.6674
3, -171, -28.6447
4, -171, -13.7198
5, -171, -12.717
6, -171, -14.287
7, -171, -16.8399
8, -171, -38.8952
9, -171, -18.6819
10, -171, -16.6172
11, -171, -16.7268
12, -171, -16.4509
13, -171, -18.2604
14, -171, -16.9711
15, -171, -17.399
16, -171, -16.9866
17, -171, -17.2714
18, -171, -43.4544
19, -171, -36.1984
20, -171, -40.9916
21, -171, -20.9348
22, -171, -15.4135
23, -171, -14.6832
24, -171, -14.0858
25, -171, -15.7206
26, -171, -18.8411
27, -171, -47.8727
28, -171, -17.908
29, -171, -11.1196
30, -171, -6.3905
31, -171, -4.4503
32, -171, -2.4466
1, -168, -1.2199
2, -168, -8.019
3, -168, -28.694
