freq, ang, val
1, -180, -5.352
2, -180, -7.1926
3, -180, -26.5196
4, -180, -12.9028
5, -180, -12.5803
6, -180, -13.3157
7, -180, -16.1741
8, -180, -50.5663
9, -180, -16.7619
10, -180, -15.1063
11, -180, -15.6579
12, -180, -16.5446
13, -180, -17.1507
14, -180, -16.1732
15, -180, -16.6331
16, -180, -16.6116
17, -180, -17.056
18, -180, -43.5126
19, -180, -30.2374
20, -180, -45.394
21, -180, -19.1857
22, -180, -14.506
23, -180, -13.9346
24, -180, -13.5504
25, -180, -15.7052
26, -180, -19.6443
27, -180, -33.952
28, -180, -15.7638
29, -180, -9.7969
30, -180, -5.4586
31, -180, -3.6656
32, -180, -1.8205
1, -177, -5.4168
2, -177, -7.4333
3, -177, -27.2163
4, -177, -12.9612
5, -177, -12.6234
6, -177, -13.3742
7, -177, -16.1966
8, -177, -45.0256
9, -177, -17.0195
10, -177, -15.3157
11, -177, -15.8231
12, -177, -16.5385
13, -177, -17.3147
14, -177, -16.2805
15, -177, -16.738
16, -177, -16.649
17, -177, -17.0629
18, -177, -47.2504
19, -177, -30.9849
20, -177, -50.6534
21, -177, -19.4255
22, -177, -14.6252
23, -177, -14.0326
24, -177, -13.6207
25, -177, -15.7072
26, -177, -19.5393
27, -177, -35.3126
28, -177, -15.9923
29, -177, -9.9394
30, -177, -5.5564
31, -177, -3.7485
32, -177, -1.8834
1, -174, -5.516
2, -174, -7.698
3, -174, -27.6814
4, -174, -13.1276
5, -174, -12.7544
6, -174, -13.5008
7, -174, -16.2583
8, -174, -40.4128
9, -174, -17.4762
10, -174, -15.6844
11, -174, -16.1203
12, -174, -16.535
13, -174, -17.6447
14, -174, -16.5187
15, -174, -16.9751
16, -174, -16.7496
17, -174, -17.1058
18, -174, -70.7643
19, -174, -32.789
20, -174, -53.4989
21, -174, -19.9831
22, -174, -14.9142
23, -174, -14.2674
24, -174, -13.7888
25, -174, -15.6939
26, -174, -19.2331
27, -174, -41.2243
28, -174, -16.7062
29, -174, -10.3835
30, -174, -5.867
31, -174, -4.0108
32, -174, -2.0887
1, -171, -5.6505
2, -171, -7.9886
3, -171, -27.8846
4, -171, -13.4056
5, -171, -12.9765
6, -171, -13.6984
7, -171, -16.3621
8, -171, -36.6966
9, -171, -18.1542
10, -171, -16.2278
11, -171, -16.5624
12, -171, -16.5382
13, -171, -18.1586
14, -171, -16.9003
15, -171, -17.3578
16, -171, -16.9236
17, -171, -17.1955
18, -171, -43.1209
19, -171, -36.4161
20, -171, -40.3978
21, -171, -20.9103
22, -171, -15.3904
23, -171, -14.6542
24, -171, -14.069
25, -171, -15.6854
26, -171, -18.7848
27, -171, -46.5118
28, -171, -17.9957
29, -171, -11.1599
30, -171, -6.406
31, -171, -4.465
32, -171, -2.4469
1, -168, -5.8217
2, -168, -8.3078
3, -168, -27.8231
4, -168, -13.8019
5, -168, -13.2952
6, -168, -13.9712
7, -168, -16.5122
8, -168, -33.6766
9, -168, -19.0908
10, -168, -16.9706
11, -168, -17.1696
12, -168, -16.5542
13, -168, -18.8853
14, -168, -17.4451
15, -168, -17.9078
16, -168, -17.1859
17, -168, -17.3473
18, -168, -36.2572
19, -168, -45.873
20, -168, -34.4035
21, -168, -22.3092
22, -168, -16.0841
23, -168, -15.2194
24, -168, -14.4849
25, -168, -15.7129
