x y
3.58 33.00
4.29 33.07
5.00 33.16
5.71 33.34
6.42 33.40
7.13 33.20
7.84 33.18
8.56 33.13
9.27 33.13
9.98 33.21
10.69 33.21
11.40 33.24
12.11 33.13
12.82 33.24
13.53 33.06
14.24 33.05
14.95 33.05
15.67 33.04
16.38 33.02
17.09 33.00
17.80 33.04
18.51 33.00
17.80 32.96
17.09 33.00
16.38 32.98
15.67 32.96
14.95 32.95
14.24 32.95
13.53 32.94
12.82 32.76
12.11 32.87
11.40 32.76
10.69 32.79
9.98 32.79
9.27 32.87
8.56 32.87
7.84 32.82
7.13 32.80
6.42 32.60
5.71 32.66
5.00 32.84
4.29 32.93
3.58 33.00
