x_pos,y_pos
250.0,4750.0
821.4285714285716,4750.0
1392.8571428571431,4750.0
1964.2857142857142,4750.0
2535.714285714286,4750.0
3107.1428571428573,4750.0
3678.5714285714284,4750.0
4250.0,4750.0
